review_datetime_utc,author_title,author_id,review_text,review_rating
08/13/2022 21:48:18,Norman Bonk,104162463808515693934,Very pleasant. Prayers.,4
06/15/2022 19:12:50,joyita shaw,117653041532290644997,Nice,4
10/27/2021 14:27:51,Jeremy B,109581469751692316204,Nice park/memorial.,4
07/22/2021 13:46:32,Vivian Martinez,103987346944867258174,,5
07/20/2021 21:29:46,S M,111460030170524936935,Nothing here accept names,3
05/12/2021 23:26:58,Levi Haskelevich,113183911527826897424,,5
04/28/2021 02:24:45,Adit Desai,107418160990204856480,Nice small park with sitting areas and Holocaust memorial. You will randomly see homeless person(s) and they will occasionally be aggressive.,3
08/25/2019 23:24:11,Marc Chris,110937104170244732549,,3
02/08/2018 22:06:24,Teresa C. Nino,116510252249048415791,Ground Zero for Eagles Super Bowl Parade 2018!!!,5
