timestamp,author,user_id,review_text,rating
07/04/2023 01:03:18,Jor “EZO BAEZ” Guzba,116711285737933906795,5,Statuesque
05/26/2023 21:02:30,Sergey Krupin,117059068351012790601,5,
09/07/2022 01:25:31,Stephen Angelo,112231018078559487212,5,Exciting bronze memorial
08/18/2021 02:53:04,David Jones,108101788544673380707,5,Memorable
03/05/2020 01:16:45,Iris Lazarus,114281125082059952592,5,
